created_at,twitter_id,text,user_id,user_name,screen_name,followers_count,friends_count,profile_image,retweet_count,favorite_count,lang,latitude,longitude,place_type,place_name,place_full_name,country_code,country,disaster_type,date
2019-08-01 09:04:50,1156853284566495232,"2019.07.28 은지원 2019 콘서트 'ON FIRE' :
오빠는 머리카락도 손가락도 전부 씹포야 씹포!! 아니다. 존재 자체가 씹포야ㅠㅠㅠ 사랑둥이은지원❤ https://t.co/8VNIJudKM7",809952628801028096,바나나우유_은지원팬계정,bananamilk415,2747,3,http://pbs.twimg.com/profile_images/946692147029217280/mr95HkGd_normal.jpg,0,0,ko,,,,,,,,fire,2019-08-01
2019-08-01 09:04:50,1156853283950141444,"RT @lj1105: I’m getting static on my posting of the Bible stance on Homosexuality. Make no mistake,,Homosexuals will NOT inherit the Kingdom. They WILL burn forever in the Lake Of Fire. They CAN ,however,be forgiven and have their sins blotted out. It’s your choice , life or death ?",742203452,@Ray mond,realraymondp,506,676,http://pbs.twimg.com/profile_images/1147117231404457990/iuAjZLdb_normal.jpg,2,0,en,,,,,,,,fire,2019-08-01
2019-08-01 09:04:50,1156853282012356608,"a night in my life consists of
1. me sleeping under a duvet and two thick wool blankets and still being cold bc my inner heating system is BROKEN i guess
2. me waking up at 3am on fire, because my dog has decided to snuggle in so now i have a duvet, 2 wool blankets, and a HEATER",2161529938,jenny 🌻,zebraflavoured,57,53,http://pbs.twimg.com/profile_images/1135299216052445184/74Yi0d2Y_normal.png,0,0,en,,,,,,,,fire,2019-08-01
2019-08-01 09:04:50,1156853281915908096,RT @NWSTopeka: More rain tonight and Friday. Additional rainfall of 2 to 4 inches is possible. Be ready to take action if in a flood prone area. #kswx https://t.co/WQiwaLuRDz,817325871560347649,KS Weather Updates,weather_ks,322,290,http://pbs.twimg.com/profile_images/817330554853085184/N1CYTsHw_normal.jpg,1,0,en,,,,,,,,flood,2019-08-01
2019-08-01 09:04:50,1156853281303535616,"RT @_jaztv: 1. he hit every single note so effortlessly and perfectly. all in a train station... ya don’t understand how difficult that is.

2. the harmonizing in the back? fire. 

 so i had to bring this back to the tl bc he fucking killed this. https://t.co/onvbFCop97",1030118387974893569,Lonely Blanco,lonely_blancowo,51,342,http://pbs.twimg.com/profile_images/1050830762579234816/gSn4GTMz_normal.jpg,62460,0,en,,,,,,,,fire,2019-08-01
2019-08-01 09:04:50,1156853281152356352,RT @alisyons_: compilation of straight dudes having their gay awakening because of claude fire emblem https://t.co/rZx20jW2gq,825730229343645696,forgiven zoomies,grawbry,15,343,http://pbs.twimg.com/profile_images/1149354118542065669/TEvuvb_6_normal.png,5560,0,en,,,,,,,,fire,2019-08-01
2019-08-01 09:04:50,1156853281114734592,"Views on Kane:

A fully rested Kane is a different animal. 

Last season he burnt a view managers (me included) but imo this was due to the volume of footy played pre-season. 

Fully rested, having a decent pre-season and AVL (H), NEW (H) in GWs 1 &amp; 3 I’ll predict he’ll fire!",922910395534331904,FPL_Rogue,Fpl_Rogue,300,367,http://pbs.twimg.com/profile_images/922912327565021184/kw3q2qEq_normal.jpg,0,0,en,,,,,,,,fire,2019-08-01
2019-08-01 09:04:49,1156853279860506626,RT @everyfIavour: pov: you say catch fire is a skip &amp; i beat u up for being tasteless https://t.co/BGvvo79UyU,961049605524766720,𝚛𝚊𝚎 𝚛𝚊𝚎 // ¹¹⁵?🤠🐷,bassistslut,459,905,http://pbs.twimg.com/profile_images/1149946643711533056/a0wCKYBo_normal.jpg,2,0,en,,,,,,,,fire,2019-08-01
2019-08-01 09:04:49,1156853278749208576,"@RobynPorteous Look, more suggestion, just my experience with Twitter is that can be a bit of a dumpster fire of nasty, that being said- if you having a good experience, you do you. I am going back to trolling flat earthers.",116765869,Ling Ling,jonnieza,1181,2708,http://pbs.twimg.com/profile_images/1110797328775024640/X6YBIdsO_normal.jpg,0,0,en,,,,,,,,fire,2019-08-01
2019-08-01 09:04:49,1156853277771911168,"RT @jonlis1: If you set fire to a country, it will burn. If you throw money at it, that will also burn. This is the most sadistic government of modern times https://t.co/pO04q2PN00",925388581,Ian Ibbotson,ian_ibbotson,3138,3887,http://pbs.twimg.com/profile_images/478476225493491712/GtlB_7bI_normal.jpeg,37,0,en,,,,,,,,fire,2019-08-01
2019-08-01 09:04:49,1156853276442128384,RT @edisznn: when you realize that the song you always skipped was actually fire https://t.co/pA96Bgy1qn,766959417623388161,vinice,vvviniceee,207,173,http://pbs.twimg.com/profile_images/1155307407771258891/H8w9J7n1_normal.jpg,49794,0,en,,,,,,,,fire,2019-08-01
2019-08-01 09:04:48,1156853274777141248,This fire and I'm having a lot of money?,2869800232,Stacey Molski Ebooks,molski_ebooks,45,38,http://pbs.twimg.com/profile_images/531600398633549824/EYTtFnf-_normal.png,0,0,en,,,,,,,,fire,2019-08-01
2019-08-01 09:04:48,1156853274395336706,"RT @BOO_LUV_G1: @ygent_official 은지원 ON FIRE콘 나만 본 거 한맺혀 버렸으니 쌩일반인도 데리고 갈 수 있는 자비를,,,,,, 진짜 나만 본 게 너무 죄 지은것 같아서 그래요
'믿고 보는 공연 은지원 콘서트' 더 많이 알려져야 하는데 쓰앵님들은 바쁘시니 앙콘만 잡아주세요 홍보는 제가 할게요 미션주세요미션주세요",800328730090487813,찌 덕후력만렙,g1mail_com,589,44,http://pbs.twimg.com/profile_images/1003256248651821056/BoBfNGwl_normal.jpg,7,0,ko,,,,,,,,fire,2019-08-01
2019-08-01 09:04:48,1156853273761996800,"RT @amiryogi: Dear ASEAN, Semenanjung, &amp; Java island people's stop blaming outside Java island people for fire forest by ASEAN capitalism. https://t.co/JmxWvNeTdy",97862689,Beeha Biha,beeha_bihah,89,82,http://pbs.twimg.com/profile_images/1155419835251118080/V7eIoSUp_normal.jpg,4,0,en,,,,,,,,fire,2019-08-01
2019-08-01 09:04:48,1156853273099456512,"@NegiBisht4747 @BAGRACOOL @RubikaLiyaquat phir YAJURVEDA ""Andhatama pravishanti ye asambhuti mupaste""""They enter darkness, those who worship the natural elements"" (Air, Water, Fire, etc.).""They sink deeper in darkness, those who worship sambhuti.""
[Yajurveda 40:9]  to phir RAM jo mahan raja aur insan thai usko q pujte ho",1076069437,Kashif Ibn Mumtaz,KashifIbnMumtaz,19,104,http://pbs.twimg.com/profile_images/831737281241296897/qfLz0ZnG_normal.jpg,0,0,en,,,,,,,,fire,2019-08-01
2019-08-01 09:04:48,1156853272784695296,"ぬいどりコッペくんをずっとこどもにひとり占めされているので、はいいろTシャツはこどもに取られないようにがんばります（たのしみ）

🍞🐻🐶 「コッペくんとしんぱいいぬ」単行本化記念をファンと一緒に盛り上がりたい！ - クラウドファンディングCAMPFIRE https://t.co/YfxwyuAPt4",113915364,saki sasaki,ss_amelie,341,462,http://pbs.twimg.com/profile_images/1022268577154387968/UY4q9qpd_normal.jpg,0,0,ja,,,,,,,,fire,2019-08-01
2019-08-01 09:04:47,1156853271744696320,"RT @AskAnshul: Yesterday:

1. Palwal: Cow smugglers killed Gopal as he attempted to rescue stolen cattle #GopalLynched

2. Alwar: Cow smugglers opened fire at the Villagers

Few days ago:

3. Bengal: BSF jawan Rehman loses hand in bomb attack by cow smugglers

Shhhh kuch mat bolo Secularism hai",810077081803571201,Suresh Cherat🇮🇳,suresh_cherat,27,268,http://pbs.twimg.com/profile_images/1135992456208498688/wdUPfqWL_normal.jpg,788,0,en,,,,,,,,fire,2019-08-01
2019-08-01 09:04:47,1156853271216058368,RT @edisznn: when you realize that the song you always skipped was actually fire https://t.co/pA96Bgy1qn,1091685790361350144,inces,pxsofiya,102,151,http://pbs.twimg.com/profile_images/1156120949776740352/xe7D3iz4_normal.jpg,49794,0,en,,,,,,,,fire,2019-08-01
2019-08-01 09:04:47,1156853270561906688,RT @wxgarrett: TROPICS: We are monitoring #96L this morning as we enter August. This tropical wave will likely develop over the weekend or into next week into a tropical depression or storm east of the Lesser Antilles. Long time to monitor it. We will keep you advised. #FirstAlertWX https://t.co/SnjnaqPmIL,18171434,BobbiStorm,BobbiStorm,2952,857,http://pbs.twimg.com/profile_images/1759535802/bobbiharbor_normal.jpg,1,0,en,,,,,,,,storm,2019-08-01
2019-08-01 09:04:47,1156853270213775361,Firefighters say the fire in #Stourbridge is now out #HeartNews https://t.co/VTk3dt01vN,2436781706,Heart West Midlands News,HeartWMidsNews,3641,2112,http://pbs.twimg.com/profile_images/831060020662042624/fq4letXT_normal.jpg,0,0,en,,,,,,,,fire,2019-08-01
2019-08-01 09:04:47,1156849217673072642,"Amazing, assertive work by our firefighters means the large fire in Rufford Street, Lye is now out and we'll soon be scaling down our resources at the scene. However, we'll have some crews there for most of the day and nearby roads will be closed for a couple more hours. https://t.co/4EtKJ6efUv",164670951,West Midlands Fire Service,WestMidsFire,52263,591,http://pbs.twimg.com/profile_images/1146803553727655936/NT5Z7Llt_normal.png,3,7,en,,,,,,,,fire,2019-08-01
2019-08-01 09:04:47,1156853270104723456,@TMZ @PopCrush His mixes are probably fire,475063859,kiyan,kiyanali_,162,106,http://pbs.twimg.com/profile_images/3357711244/3d945e6eb78b2e74df2a7fd5f1552a6e_normal.jpeg,0,0,en,,,,,,,,fire,2019-08-01
2019-08-01 09:04:47,1156853269106515968,@endgamebrokeme “If this flood Clint Barton tweeted this” I WEEZED https://t.co/zTcQIdvqqt,724767001323950080,𝔭𝔞𝔦𝔤𝔢 𝔐𝔞𝔵𝔦𝔪𝔬𝔣𝔣 🖤,paigecbrew,68,161,http://pbs.twimg.com/profile_images/1155834136659136513/_csajRx6_normal.jpg,0,0,en,,,,,,,,flood,2019-08-01
2019-08-01 09:04:47,1156853267986432000,"RT @LeggoEggoEL: ""Way down 'til the fire finally dies out. You've got 'em wrapped around your finger watch 'em fall down..""

-Jane 'El' Hopper 

-Bitchin'

-Eggo Enthusiast

-Certified Badass

A phase of #LunarAllergies 🌙

""There's something beautiful and tragic in the fall out."" https://t.co/7hzYANMEZl",869421418173284352,𝐊𝐞𝐥𝐬𝐢 𝐑𝐢𝐠𝐠𝐬,ThatBloodyRiggs,985,2240,http://pbs.twimg.com/profile_images/1151427965806268416/g1FJEG5g_normal.jpg,5,0,en,,,,,,,,fire,2019-08-01
2019-08-01 09:04:46,1156853266078060550,"RT @AUTSPA: Hey guys! We are running a car crash simulation in collaboration with Pitt Street fire station on the 19th of August at 6pm 🚗🚨🚑!!

If you are interested in coming along, please pop ur name into the google spreadsheet linked below!
https://t.co/yj5BTasfDE https://t.co/68WTLhoFrc",746604090,Haydn Drake,paramedickiwi,4454,3534,http://pbs.twimg.com/profile_images/1042096895865237504/422TT_2b_normal.jpg,2,0,en,,,,,,,,fire,2019-08-01
2019-08-01 09:04:46,1156853264622718976,"RT @SLG_artupdates: This Saturday, drop in to the SLG Fire Station 2–5pm to learn how to riso print!

Make your own DIY publication with lots of exciting materials.

Free workshop, no booking required, suitable for children aged 5–12. 

#SummerHoliday @SouthwarkEvents 

https://t.co/VXQlaDyu3u https://t.co/399QBkhmiD",1027120163412500481,1stPlace,1stPlaceCentre,60,98,http://pbs.twimg.com/profile_images/1085230713799090176/GkmBXa4I_normal.jpg,1,0,en,,,,,,,,fire,2019-08-01
2019-08-01 09:04:46,1156853264396120064,"RT @_jaztv: 1. he hit every single note so effortlessly and perfectly. all in a train station... ya don’t understand how difficult that is.

2. the harmonizing in the back? fire. 

 so i had to bring this back to the tl bc he fucking killed this. https://t.co/onvbFCop97",3069350729,sassyceci,Cecilbolanoses,90,532,http://pbs.twimg.com/profile_images/1121693049459838976/uM2kwFKN_normal.jpg,62460,0,en,,,,,,,,fire,2019-08-01
2019-08-01 09:04:46,1156853264349986817,"RT @ArmyBrigade13: ARMY STREAMING

ARMY these videos are close to milestones. Please make sure you have them on a playlist:

🎯50M
N.O.
Epiphany
MOTS: Persona

🎯100M
No More Dream
Daydream

🎯200M
War of Hormone

🎯500M
Boy With Luv
Dope
BST

🎯600M
Fire

🎯800M
DNA

#MTVHottest BTS @BTS_twt",921575765790965761,ⓐⓡⓜⓨ'S HΘ℘E ฟΘRŁD🍀,Ahopehub,104,67,http://pbs.twimg.com/profile_images/1153014659634515968/hckqdbtG_normal.jpg,885,0,en,,,,,,,,fire,2019-08-01
2019-08-01 09:04:46,1156853264349978624,"RT @ChrisEvans: Wow. The complete lack of sympathy, respect, and general awareness is astonishing. Also, I would carry my kid through fire if it meant escaping hell. https://t.co/FPt9gJOuEA",1125501789556527104,ˢᵒᵃᵖʸ loves rdj ✪,sofeaistyping,51,98,http://pbs.twimg.com/profile_images/1127460830952378368/9HnUyjBN_normal.jpg,62996,0,en,,,,,,,,fire,2019-08-01
2019-08-01 09:04:45,1156853261783224321,"RT @edvpml: New York fire commissioners call for new 9/11 investigation about “pre-planted explosives”.
https://t.co/1FeeQSD2NG",345492794,Fort Saukkola,Fort_Saukkola,1003,860,http://pbs.twimg.com/profile_images/790592326951440385/laXsJhYL_normal.jpg,1,0,en,,,,,,,,fire,2019-08-01
2019-08-01 09:04:45,1156853260864483328,"RT @_jaztv: 1. he hit every single note so effortlessly and perfectly. all in a train station... ya don’t understand how difficult that is.

2. the harmonizing in the back? fire. 

 so i had to bring this back to the tl bc he fucking killed this. https://t.co/onvbFCop97",301436647,corgo,marikitmarquez,638,458,http://pbs.twimg.com/profile_images/1134741146247106560/qeUsccQE_normal.jpg,62460,0,en,,,,,,,,fire,2019-08-01
2019-08-01 09:04:45,1156853260633956353,@JohnDelaney no. doesn’t work like that john. doesn’t have the same “fire” when you use it.,1131828280791851008,Seb,SLenzlinger,26,175,http://pbs.twimg.com/profile_images/1131829116435664896/KfZ3-LRm_normal.jpg,0,0,en,,,,,,,,fire,2019-08-01
2019-08-01 09:04:45,1156853260394926080,"RT @RamenhaeMXMB: Even a toddler can pronounce them properly and not monster x, fire those interviewers, we got oli, our monbebe nation's president ‼️ https://t.co/rumP7EFYMQ",826672977005703168,get well soon wonho / d-2♡,dimplyjooheon,2134,2092,http://pbs.twimg.com/profile_images/1153883441378856960/UiqM6nOG_normal.jpg,121,0,en,,,,,,,,fire,2019-08-01
2019-08-01 09:04:45,1156853259673505793,"RT @1984to1776: Water world Tsunami injuring many in Yanbian, Manchuria. The operator got drunk and turned the wave magnitude to maximum level. https://t.co/PjKTBelPRA",968165434066456579,yurena afonso,yuure_9,108,123,http://pbs.twimg.com/profile_images/1156169190103031809/M4Rwav3o_normal.jpg,127076,0,en,,,,,,,,tsunami,2019-08-01
2019-08-01 09:04:44,1156853259279175681,"RT @historyofarmani: Kamala Harris to Tulsi Gabbard: I challenge you to make decisions under fire 

Tulsi Fucking Gabbard: https://t.co/psB66Xa2QP",406672989,[X] JASON!,Press_X_ToJason,215,91,http://pbs.twimg.com/profile_images/1149085002442956805/xDH_8-mU_normal.png,265,0,en,,,,,,,,fire,2019-08-01
2019-08-01 09:04:44,1156853258297794561,"RT @MarijoBrkic: 🔴LIVE NOW🔥🔥🔥📣🎥🎥🎥
@Battlefield 
@I__FIRE__I 

https://t.co/OrPSu5ZrNE https://t.co/6deTHASvI5",210860399,mrav_81,mrav_,686,1224,http://pbs.twimg.com/profile_images/1126954367112949760/quEtzXju_normal.jpg,1,0,en,,,,,,,,fire,2019-08-01
2019-08-01 09:04:44,1156853256926007297,"RT @crescentradish: what's mamamoo's secret stage, I wonder? Will they be spoiling their Queendom cb? Will they be covering someone else? Will Solar fire herself out of a canon? 

#HATFELTxMOONBYUL",979984764969959425,Not Interested In Your BS | #protectmamamoo,CryingInCorn,10,93,http://pbs.twimg.com/profile_images/1104311904401387520/M_GfOuSC_normal.jpg,45,0,en,,,,,,,,fire,2019-08-01
2019-08-01 09:04:44,1156853256905056256,"RT @Thai_SuperHero: ""Wanda Maximoff ผมคิดว่าเธอเอาชนะธานอสได้แน่นอนถ้าเขาไม่เรียกกองทัพมาถล่มยิงซะก่อน""

โดยส่วนตัว แอดคิดว่าวันด้าสู้ธานอสได้ตั้งแต่ตอน Infinity War แล้ว ใช้มือเดียวต้านธานอสที่ใช้ Power Stone ได้ แต่แพ้เรื่องการย้อนเวลาอย่างเดียว

ใน Endgame อิมันม่วงก็เกือบตายถ้าไม่สั่ง Rain Fire https://t.co/BxCqu8qtcb",1132506194923335680,I3.,15th42,4,105,http://pbs.twimg.com/profile_images/1154118375322218496/onOiQpfB_normal.jpg,6870,0,th,,,,,,,,fire,2019-08-01
2019-08-01 09:04:44,1156853255374364672,"Growing up is realising ‘Start A Fire’ is La La Land’s biggest banger - don’t @ me (or do, love a bit of the ol’ discourse)",923141661861048320,Jordan King,JordanMBKing,281,1677,http://pbs.twimg.com/profile_images/995292556710772737/uZSTApio_normal.jpg,0,0,en,,,,,,,,fire,2019-08-01
2019-08-01 09:04:43,1156853254510317568,@Yankees Yankees are not going to the playoffs maybe the division......with that pitching rotation hell NO! Fire Cashman 🤨,554675847,Jabril جبريل,Rahiim1997,23,43,http://pbs.twimg.com/profile_images/576376796838543361/Ga-OhE9T_normal.jpeg,0,0,en,,,,,,,,fire,2019-08-01
2019-08-01 09:04:43,1156853254048886785,RT @edisznn: when you realize that the song you always skipped was actually fire https://t.co/pA96Bgy1qn,739903015319113728,✨✨,TidjaniLisa,153,80,http://pbs.twimg.com/profile_images/1130104547303657473/iqk8HSVq_normal.jpg,49794,0,en,,,,,,,,fire,2019-08-01
2019-08-01 09:04:43,1156853251553124352,"Waaah!! Thank You Lord! Got my songs back! 😭 even though I haven’t retrieved the old ones but the new ones are lit 🔥 so much fire! 😭 Yesterday was all maudlin, today is hooray! 😋 happy streak! 😛",968858073296072705,Mary Rose ConEst 🎭,maryroseconest,24,123,http://pbs.twimg.com/profile_images/1153193473815662592/q1fO1nFg_normal.jpg,0,0,en,,,city,Olongapo City,"Olongapo City, Central Luzon",PH,Republic of the Philippines,fire,2019-08-01
2019-08-01 09:04:43,1156853251368804353,A lot of sirens and loudspeaker and flashing lights at 4:30am...false alarm. Fire alarm malfunction at the combination used book and magic prop shop on the next street corner down from me.  All that palaver...but it's an old building...built in 1750-something,148030915,LibrariansDaughterNancy,OldMaidWhovian,29,26,http://pbs.twimg.com/profile_images/1139770974881091584/eUujgqBg_normal.png,0,0,en,,,,,,,,fire,2019-08-01
2019-08-01 09:04:42,1156853248277565441,The ⁦@GroupThinkCo⁩ gang on fire over on Instagram  https://t.co/KcEdDPYCuG,540966574,Lee Grunnell,leegrunnell,1170,675,http://pbs.twimg.com/profile_images/1143159568593293312/jiXJQ0br_normal.png,0,0,en,,,,,,,,fire,2019-08-01
2019-08-01 09:04:42,1156853248042643456,RT @ZoomerClips: Mommy was on fire tonight 🔥 https://t.co/ONpUmbNefq,890102168228909056,The Technician,nitsch_robert,971,1132,http://pbs.twimg.com/profile_images/909559015461367810/zAH7GlCb_normal.jpg,8,0,en,,,,,,,,fire,2019-08-01
2019-08-01 09:04:41,1156853245899358208,"RT @Irumf: While There is Rain and Flood  Emergency situation in #Sindh 
Elected Parliamentarians from Sindh are busy in #SenateElection because that is Most important for them to prove their Opposition unity  ,while their leaders in jail and their parties are nominated another Member ..",338774494,ساقی نامہ,sultan_saqib,243,226,http://pbs.twimg.com/profile_images/809267117354864640/w18HOsXm_normal.jpg,10,0,en,,,,,,,,flood,2019-08-01
2019-08-01 09:04:41,1156853243466510336,"@Iron_FIRE_Wolf ありがとうございます…！
(＾ω＾三＾ω＾)",867638903687192576,カップチーノ♪,kappu_chino,133,150,http://pbs.twimg.com/profile_images/1017360056495378432/29kQSUfX_normal.jpg,0,0,ja,,,,,,,,fire,2019-08-01
2019-08-01 09:04:40,1156853240803319808,"RT @JohnNemoBell: @resurgentsheep Rees-Mogg's view is that there will be a real Brexit on 31 October (leave SM and CU, no backstop) and that there could be an *implementation* period: https://t.co/HyVUAsvbM2. The Brexit Party is needed to hold Tory feet to the fire, attack Labour, and ""change politics for good"".",201204167,#Brexit #NoDeal #LetsGoWTO #Leave #EU,astro_trader,7816,6047,http://pbs.twimg.com/profile_images/815281899539152898/PAU9ul-Q_normal.jpg,1,0,en,,,,,,,,fire,2019-08-01
2019-08-01 09:04:40,1156853239679266816,RT @alisyons_: compilation of straight dudes having their gay awakening because of claude fire emblem https://t.co/rZx20jW2gq,849314922974650368,Xytross,Xytross,39,542,http://pbs.twimg.com/profile_images/1108421381937598466/Xa1u3PBx_normal.jpg,5560,0,en,,,,,,,,fire,2019-08-01
2019-08-01 09:04:39,1156853236109697024,"RT @JD56799682: 🇺🇸If the roof on fire -- let that motherfu*ker #Bern. Because talking about money, homey, I ain't concerned.🇺🇸 #FeelTheBern #BernieSanders #Bernie2020 #Warren2028 #TheSquad",1143577764311601152,BernieBot_2020,BernieBot_2020,414,2,http://pbs.twimg.com/profile_images/1143578133443932160/WHfzPWLI_normal.jpg,1,0,en,,,,,,,,fire,2019-08-01
2019-08-01 09:04:39,1156853235140837376,"RT @AskAnshul: Yesterday:

1. Palwal: Cow smugglers killed Gopal as he attempted to rescue stolen cattle #GopalLynched

2. Alwar: Cow smugglers opened fire at the Villagers

Few days ago:

3. Bengal: BSF jawan Rehman loses hand in bomb attack by cow smugglers

Shhhh kuch mat bolo Secularism hai",2306797334,chandra kant ചന്ദ്ര കാന്ത് சந்திர காந்த்,CkGangwar,9,96,http://pbs.twimg.com/profile_images/426381288207953920/s762EWw2_normal.jpeg,787,0,en,,,,,,,,fire,2019-08-01
2019-08-01 09:04:39,1156853235094892544,RT @20m: ▶ #Vídeo | Una máquina de una piscina de olas genera un 'tsunami' y deja heridas a 44 personas (tres hospitalizadas) en un parque acuático https://t.co/7QD3V77Fyc,294841923,Yose,YoseMou16,209,523,http://pbs.twimg.com/profile_images/477579095522672640/Tx8iuaDo_normal.jpeg,23,0,es,,,,,,,,tsunami,2019-08-01
2019-08-01 09:04:39,1156853234922938368,When the final storm hits on @FortniteGame #FortniteSeasonX https://t.co/Guk2zRdgcE,1090915745121423361,Radar,Radarttv,31,144,http://pbs.twimg.com/profile_images/1156176719084228609/xD09-RuL_normal.jpg,0,0,en,,,,,,,,storm,2019-08-01
2019-08-01 09:04:38,1156853233987416067,"RT @_jaztv: 1. he hit every single note so effortlessly and perfectly. all in a train station... ya don’t understand how difficult that is.

2. the harmonizing in the back? fire. 

 so i had to bring this back to the tl bc he fucking killed this. https://t.co/onvbFCop97",438310207,myxxraxx,myranadamien,480,472,http://pbs.twimg.com/profile_images/1113747461879681024/aYSbixHs_normal.jpg,62460,0,en,,,,,,,,fire,2019-08-01
2019-08-01 09:04:38,1156853232217575424,RT @higherhawk: How the heart can go from a soft breeze to a storm...,26929651,Clαrɪssą Guŋdy,claire14c,1093,2414,http://pbs.twimg.com/profile_images/1134940124201070600/wg-yhH_j_normal.jpg,45,0,en,,,,,,,,storm,2019-08-01
2019-08-01 09:04:38,1156853232066551813,"@EpicGames @fortnite
#Fortnite #فورتنايت 
Basically they say ""we feel that season X is better experienced by you not being able to make it to the storm""
Thank you Epic 🤦‍♂️🤦‍♂️ https://t.co/sdINbs8nP4",1132104067734548480,Hadi,xAirKnight,7,9,http://pbs.twimg.com/profile_images/1143606384317095937/pdgEJPKa_normal.jpg,0,0,en,,,,,,,,storm,2019-08-01
2019-08-01 09:04:38,1156853231235895296,"RT @MariaStella712: @soompi Seongwu already taking the acting world by storm, coming out 1st in the chart of most buzz worthy actors + getting immense praise for his acting said to be not that of a rookie! Acting genius indeed!
Watch his drama ""Moment at Eighteen"" and u'll understand
https://t.co/ZZ3wVvdNyz",353549372,야양,wjsswjaeh,742,193,http://pbs.twimg.com/profile_images/1084405048069640194/ICMHBrvX_normal.jpg,34,0,en,,,,,,,,storm,2019-08-01
2019-08-01 09:04:38,1156853230665633792,"RT @lakelandarts: ""The new paintings are awe-inspiring, but they also confront us with the awful possibility that, within our lifetimes, the glaciers will be gone"" AMAZING review of Ruskin, Turner and The Storm Cloud by 
@Countrylifemag #RuskinTurnerStibbon #Ruskin200 https://t.co/9tiOpjd4NA",2337473174,an·archytect,anarchytecture,2923,4967,http://pbs.twimg.com/profile_images/1014717286526091266/JXmpnFI7_normal.jpg,5,0,en,,,,,,,,storm,2019-08-01
2019-08-01 09:04:38,1156853230627745792,@j_storm_______7 それな😭,1109758212952055808,a  s,a_yutooooooo,171,139,http://pbs.twimg.com/profile_images/1155132277891846144/hZKdAJNT_normal.jpg,0,0,ja,,,,,,,,storm,2019-08-01
2019-08-01 09:04:37,1156853227817541632,RT @MelissaBrooksLA: girl on fire https://t.co/brr7S2JcTB,1155427453,☆ jazmin ☆,orphantroll,799,359,http://pbs.twimg.com/profile_images/1156367977333182464/k1OpupWG_normal.jpg,6,0,en,,,,,,,,fire,2019-08-01
2019-08-01 09:04:37,1156853226395832321,"@insane_fire Зато они понимают, что такой характер и могут помочь в чем то другом 😔",290960562,Doctor_F,doctor_f_evil,10,30,http://pbs.twimg.com/profile_images/555420260346494976/7SICfYiU_normal.jpeg,0,0,ru,,,,,,,,fire,2019-08-01
2019-08-01 09:04:37,1156853225888178178,"Guys, I know we're having quite a difficult time with the news but can we go to weverse and flood Yeonjun with letters of support? Even a simple one will do!

I think it's the least we can do for him as he looks up to us so much with pride and love. 
🥺🥺😭😭",380312035,Rhyan is Amphiphatic Again!,OhMyGodOT5,80,203,http://pbs.twimg.com/profile_images/1144272718910521344/wj76J053_normal.jpg,0,0,en,,,,,,,,flood,2019-08-01
2019-08-01 09:04:36,1156853223380140032,RT @wcnc: Exxon plant fire in Texas https://t.co/jGM5Cimn0y,32148675,Carol Alfonso 🇵🇷,caa1000,1525,2761,http://pbs.twimg.com/profile_images/467534596096024577/DfB1BlCc_normal.jpeg,1,0,en,,,,,,,,fire,2019-08-01
2019-08-01 09:04:35,1156853219458338816,"RT @1984to1776: Water world Tsunami injuring many in Yanbian, Manchuria. The operator got drunk and turned the wave magnitude to maximum level. https://t.co/PjKTBelPRA",504076647,bukan vino g bastian,BayuInsan,238,147,http://pbs.twimg.com/profile_images/1087648202059214851/0CyzE9oa_normal.jpg,127076,0,en,,,,,,,,tsunami,2019-08-01
2019-08-01 09:04:35,1156853218388918272,RT @edisznn: when you realize that the song you always skipped was actually fire https://t.co/pA96Bgy1qn,815177393195335680,UMZULU,kay_celeRSA,202,561,http://pbs.twimg.com/profile_images/1080561935790288896/JLnrCYRO_normal.jpg,49794,0,en,,,,,,,,fire,2019-08-01
2019-08-01 09:04:35,1156853218342662144,"RT @1984to1776: Water world Tsunami injuring many in Yanbian, Manchuria. The operator got drunk and turned the wave magnitude to maximum level. https://t.co/PjKTBelPRA",1145585953643401218,Big T.,rt136v7,12,208,http://pbs.twimg.com/profile_images/1145586089488502784/S5wJc_K6_normal.jpg,127076,0,en,,,,,,,,tsunami,2019-08-01
2019-08-01 09:04:34,1156853213930426373,"RT @IDF: Over the last few hours, an IDF officer and 2 soldiers were wounded after a terrorist from Gaza breached the security fence into Israel and opened fire at them.

The troops responded by shooting and killing the terrorist. 

We also targeted a Hamas military post in Gaza. https://t.co/snyNG5mO95",1397954342,Chaim Stolz,ISRASWISS,29,46,http://pbs.twimg.com/profile_images/3604233133/19a2579d75cfaec1bf07058d86f15249_normal.jpeg,325,0,en,,,,,,,,fire,2019-08-01
2019-08-01 09:04:34,1156853213892620293,"Gayfeather, colic-root, rattlesnake-master, blazing star,( devil's bite, Cahaba torch, prairie-pine,) I took your list to that fireworks store in Upland, gathered &amp; checked off each rocket, then imagined how you'd stare at a forest fire (guilty? gleeful?) as I put them all back. https://t.co/EddE3CTAs1",18236765,Perch,perchingpath,56,17,http://pbs.twimg.com/profile_images/979595398015864833/0CcfJuNM_normal.jpg,0,0,en,,,,,,,,fire,2019-08-01
